TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
это	2	2	7	0	нормально	0	0	
нормально	2	2	7	0	нормально	0	0	
в	2	2	7	0	дни	0	0	
первые	2	2	7	0	дни	0	0	
дни	2	2	7	0	нормально	0	0	
или	2	2	8	0	делать	0	0	
что	2	2	8	0	делать	0	0	
делать	2	2	8	0	делать	0	0	
зафира	2	3	0	1	зафира	0	0	
сказал(а	2	3	0	1	зафира	0	0	
9.11.2007	2	3	0	1	зафира	0	0	
0:02	2	3	0	1	зафира	0	0	
сонливость	2	3	0	1	нормально	0	0	
это	2	3	0	1	нормально	0	0	
нормально	2	3	0	1	нормально	0	0	
в	2	3	0	1	дни	0	0	
первые	2	3	0	1	дни	0	0	
дни	2	3	0	1	нормально	0	0	
или	2	3	1	0	делать	0	0	
что	2	3	1	0	делать	0	0	
делать	2	3	1	0	делать	0	0	
я	2	3	2	0	принимаю	0	0	
уже	2	3	2	0	2	0	0	
2	2	3	2	0	недели	0	0	
недели	2	3	2	0	зелдокс	0	0	
зелдокс	2	3	2	0	принимаю	0	0	
принимаю	2	3	2	0	принимаю	0	0	
первую	2	3	2	0	принимаю	0	0	
по	2	3	2	0	мг	0	0	
40	2	3	2	0	мг	0	0	
мг	2	3	2	0	первую	0	0	
почти	2	3	2	0	не	0	0	
не	2	3	2	0	даёт	0	0	
даёт	2	3	2	0	мг	0	0	
сонливости	2	3	2	0	даёт	0	0	
только	2	3	2	0	небольшое	0	0	
небольшое	2	3	2	0	ощущение	0	0	
ощущение	2	3	2	0	дереала	0	0	
дереала	2	3	2	0	первую	0	0	
на	2	3	2	0	пару	0	0	
пару	2	3	2	0	дереала	0	0	
часов	2	3	2	0	пару	0	0	
если	2	3	2	0	принять	0	0	
с	2	3	2	0	утра	0	0	
утра	2	3	2	0	принять	0	0	
принять	2	3	2	0	дереала	0	0	
вторую	2	3	2	0	первую	0	0	
по	2	3	2	0	мг	0	0	
80	2	3	2	0	мг	0	0	
мг	2	3	2	0	вторую	0	0	
уже	2	3	2	0	ночь	0	0	
на	2	3	2	0	ночь	0	0	
ночь	2	3	2	0	мг	0	0	
т.к	2	3	2	0	ночь	0	0	
начинаю	2	3	3	0	начинаю	0	0	
засыпать	2	3	3	0	начинаю	0	0	
часа	2	3	3	0	засыпать	0	0	
через	2	3	3	0	2	0	0	
2	2	3	3	0	засыпать	0	0	
3	2	3	3	0	засыпать	0	0	
планирую	2	3	4	0	планирую	0	0	
повысить	2	3	4	0	планирую	0	0	
до	2	3	4	0	мг	0	0	
120	2	3	4	0	мг	0	0	
мг	2	3	4	0	повысить	0	0	
итог	2	3	5	0	невыполнима	0	0	
рекомендация	2	3	5	0	невыполнима	0	0	
производителя	2	3	5	0	рекомендация	0	0	
о	2	3	5	0	приёме	0	0	
двукратнотном	2	3	5	0	приёме	0	0	
приёме	2	3	5	0	рекомендация	0	0	
препарата	2	3	5	0	приёме	0	0	
для	2	3	5	0	меня	0	0	
меня	2	3	5	0	приёме	0	0	
просто	2	3	5	0	невыполнима	0	0	
невыполнима	2	3	5	0	невыполнима	0	0	
так	2	3	5	0	начинается	0	0	
как	2	3	5	0	так	0	0	
с	2	3	5	0	него	0	0	
него	2	3	5	0	начинается	0	0	
начинается	2	3	5	0	невыполнима	0	0	
сначала	2	3	5	0	начинается	0	0	
лёгкое	2	3	5	0	торможение	0	0	
торможение	2	3	5	0	начинается	0	0	
а	2	3	5	0	сонливость	0	0	
затем	2	3	5	0	сонливость	0	0	
конкретная	2	3	5	0	сонливость	0	0	
сонливость	2	3	5	0	торможение	0	0	
о	2	3	6	0	ощущениях	0	0	
своих	2	3	6	0	ощущениях	0	0	
ощущениях	2	3	6	0	отпишусь	0	0	
отпишусь	2	3	6	0	отпишусь	0	0	
попозже	2	3	6	0	отпишусь	0	0	
когда	2	3	6	0	ясна	0	0	
будет	2	3	6	0	ясна	0	0	
ясна	2	3	6	0	отпишусь	0	0	
не)эффективность	2	3	6	0	ясна	0	0	
препарата	2	3	6	0	не)эффективность	0	0	
принимаю	2	4	0	0	принимаю	0	0	
зелдокс	2	4	0	0	принимаю	0	0	
уже	2	4	0	0	месяц	0	0	
месяц	2	4	0	0	принимаю	0	0	
и	2	4	0	0	можно	0	0	
полагаю	2	4	0	0	можно	0	0	
можно	2	4	0	0	принимаю	0	0	
отписаться	2	4	0	0	можно	0	0	
о	2	4	0	0	результатах	0	0	
результатах	2	4	0	0	отписаться	0	0	
хорошо	2	4	1	0	хорошо	0	0	
что	2	4	1	0	снимает	0	0	
он	2	4	1	0	снимает	0	0	
снимает	2	4	1	0	хорошо	0	0	
умственную	2	4	1	0	жвачку	0	0	
жвачку	2	4	1	0	снимает	0	0	
даже	2	4	1	0	мг	0	0	
при	2	4	1	0	мг	0	0	
40	2	4	1	0	мг	0	0	
мг	2	4	1	0	снимает	0	0	
сут	2	4	1	0	мг	0	0	
плохо	2	4	2	0	плохо	0	0	
что	2	4	2	0	идёт	0	0	
от	2	4	2	0	него	0	0	
него	2	4	2	0	идёт	0	0	
идёт	2	4	2	0	плохо	0	0	
дереализация	2	4	2	0	идёт	0	0	
120	2	4	2	0	мг	0	0	
мг	2	4	2	0	дереализация	0	0	
сут	2	4	2	0	мг	0	0	
каждый	2	4	2	0	день	0	0	
день	2	4	2	0	мг	0	0	
по	2	4	2	0	часу	0	0	
часу	2	4	2	0	мг	0	0	
очень	2	4	2	0	сильно	0	0	
сильно	2	4	2	0	мг	0	0	
80	2	4	2	0	мг	0	0	
мг	2	4	2	0	идёт	0	0	
сут	2	4	2	0	мг	0	0	
дереал	2	4	2	0	мг	0	0	
очень	2	4	2	0	мягкий	0	0	
мягкий	2	4	2	0	идёт	0	0	
но	2	4	2	0	выскакивает	0	0	
пару	2	4	2	0	выскакивает	0	0	
раз	2	4	2	0	пару	0	0	
в	2	4	2	0	неделю	0	0	
неделю	2	4	2	0	раз	0	0	
выскакивает	2	4	2	0	идёт	0	0	
и	2	4	2	0	половине	0	0	
в	2	4	2	0	основном	0	0	
основном	2	4	2	0	половине	0	0	
во	2	4	2	0	половине	0	0	
второй	2	4	2	0	половине	0	0	
половине	2	4	2	0	идёт	0	0	
дня	2	4	2	0	половине	0	0	
40	2	4	2	0	мг	0	0	
мг	2	4	2	0	нет	0	0	
сут	2	4	2	0	мг	0	0	
дереала	2	4	2	0	мг	0	0	
вроде	2	4	2	0	нет	0	0	
нет	2	4	2	0	нет	0	0	
тьфу*3	2	4	2	0	нет	0	0	
но	2	4	3	0	сказала	0	0	
я	2	4	3	0	сказала	0	0	
бы	2	4	3	0	сказала	0	0	
сказала	2	4	3	0	сказала	0	0	
что	2	4	3	0	чувствую	0	0	
чувствую	2	4	3	0	сказала	0	0	
себя	2	4	3	0	чувствую	0	0	
на	2	4	3	0	нём	0	0	
нём	2	4	3	0	чувствую	0	0	
немного	2	4	3	0	странно	0	0	
странно	2	4	3	0	чувствую	0	0	
он	2	4	3	0	активирует	0	0	
достаточно	2	4	3	0	сильно	0	0	
сильно	2	4	3	0	активирует	0	0	
активирует	2	4	3	0	чувствую	0	0	
подумываю	2	4	4	0	подумываю	0	0	
о	2	4	4	0	том	0	0	
том	2	4	4	0	подумываю	0	0	
чтобы	2	4	4	0	перейти	0	0	
перейти	2	4	4	0	том	0	0	
на	2	4	4	0	абилифай	0	0	
абилифай	2	4	4	0	перейти	0	0	
не	2	4	5	0	сейчас	0	0	
сейчас	2	4	5	0	сейчас	0	0	
но	2	4	5	0	попозже	0	0	
попозже	2	4	5	0	сейчас	0	0	
ох	2	5	0	0	блин	0	0	
блин	2	5	0	0	блин	0	0	
пришлось	2	5	1	0	пришлось	0	0	
соскочить	2	5	1	0	пришлось	0	0	
с	2	5	1	0	зелдокса	0	0	
зелдокса	2	5	1	0	соскочить	0	0	
месяц	2	5	1	0	соскочить	0	0	
назад	2	5	1	0	месяц	0	0	
улетела	2	5	1	0	соскочить	0	0	
в	2	5	1	0	манию	0	0	
манию	2	5	1	0	улетела	0	0	
на	2	5	1	0	мг	0	0	
40	2	5	1	0	мг	0	0	
мг	2	5	1	0	улетела	0	0	
ещё	2	5	2	0	началом	0	0	
перед	2	5	2	0	началом	0	0	
началом	2	5	2	0	наткнулась	0	0	
приёма	2	5	2	0	началом	0	0	
наткнулась	2	5	2	0	наткнулась	0	0	
на	2	5	2	0	пару	0	0	
пару	2	5	2	0	наткнулась	0	0	
статей	2	5	2	0	пару	0	0	
посвящённых	2	5	2	0	статей	0	0	
развитию	2	5	2	0	посвящённых	0	0	
гипомании	2	5	2	0	развитию	0	0	
на	2	5	2	0	зелдоксе	0	0	
зелдоксе	2	5	2	0	гипомании	0	0	
но	2	5	2	0	обратила	0	0	
внимания	2	5	2	0	обратила	0	0	
не	2	5	2	0	обратила	0	0	
обратила	2	5	2	0	наткнулась	0	0	
а	2	5	3	0	вышло	0	0	
оно	2	5	3	0	вышло	0	0	
вон	2	5	3	0	вышло	0	0	
как	2	5	3	0	вышло	0	0	
вышло	2	5	3	0	вышло	0	0	
enotta	2	6	0	1	"			
"	0	0						
сказал(а	2	6	0	1	"			
"	0	0						
18.6.2008	2	6	0	1	"			
"	0	0						
21:25	2	6	0	1	18.6.2008	0	0	
ох	2	6	0	1	блин	0	0	
блин	2	6	0	1	блин	0	0	
пришлось	2	6	1	0	пришлось	0	0	
соскочить	2	6	1	0	пришлось	0	0	
с	2	6	1	0	зелдокса	0	0	
зелдокса	2	6	1	0	соскочить	0	0	
месяц	2	6	1	0	соскочить	0	0	
назад	2	6	1	0	месяц	0	0	
улетела	2	6	1	0	соскочить	0	0	
в	2	6	1	0	манию	0	0	
манию	2	6	1	0	улетела	0	0	
на	2	6	1	0	мг	0	0	
40	2	6	1	0	мг	0	0	
мг	2	6	1	0	улетела	0	0	
ещё	2	6	2	0	началом	0	0	
перед	2	6	2	0	началом	0	0	
началом	2	6	2	0	наткнулась	0	0	
приёма	2	6	2	0	началом	0	0	
наткнулась	2	6	2	0	наткнулась	0	0	
на	2	6	2	0	пару	0	0	
пару	2	6	2	0	наткнулась	0	0	
статей	2	6	2	0	пару	0	0	
посвящённых	2	6	2	0	статей	0	0	
развитию	2	6	2	0	посвящённых	0	0	
гипомании	2	6	2	0	развитию	0	0	
на	2	6	2	0	зелдоксе	0	0	
зелдоксе	2	6	2	0	гипомании	0	0	
но	2	6	2	0	обратила	0	0	
внимания	2	6	2	0	обратила	0	0	
не	2	6	2	0	обратила	0	0	
обратила	2	6	2	0	наткнулась	0	0	
а	2	6	3	0	вышло	0	0	
оно	2	6	3	0	вышло	0	0	
вон	2	6	3	0	вышло	0	0	
как	2	6	3	0	вышло	0	0	
вышло	2	6	3	0	вышло	0	0	
проблема	2	6	3	0	том	0	0	
в	2	6	3	0	том	0	0	
том	2	6	3	0	том	0	0	
что	2	6	3	0	нужно	0	0	
зелдокс	2	6	3	0	нужно	0	0	
нужно	2	6	3	0	том	0	0	
пить	2	6	3	0	нужно	0	0	
правильно	2	6	3	0	пить	0	0	
2	2	6	4	0	раза	0	0	
раза	2	6	4	0	раза	0	0	
в	2	6	4	0	сутки	0	0	
сутки	2	6	4	0	раза	0	0	
а	2	6	5	0	ночь	0	0	
не	2	6	5	0	ночь	0	0	
на	2	6	5	0	ночь	0	0	
ночь	2	6	5	0	ночь	0	0	
пил	2	7	0	0	пил	0	0	
рисполепт	2	7	0	0	пил	0	0	
5	2	7	0	0	лет-	0	0	
лет-	2	7	0	0	рисполепт	0	0	
по	2	7	0	0	мг	0	0	
1	2	7	0	0	мг	0	0	
мг	2	7	0	0	рисполепт	0	0	
2	2	7	0	0	раза	0	0	
раза	2	7	0	0	пил	0	0	
в	2	7	0	0	день	0	0	
день	2	7	0	0	раза	0	0	
сейчас	2	7	1	0	ушел	0	0	
ушел	2	7	1	0	ушел	0	0	
на	2	7	1	0	зелдокс	0	0	
зелдокс	2	7	1	0	ушел	0	0	
40	2	7	1	0	ушел	0	0	
мг/	2	7	1	0	ушел	0	0	
2	2	7	1	0	раза	0	0	
раза	2	7	1	0	ушел	0	0	
в	2	7	1	0	день	0	0	
день	2	7	1	0	раза	0	0	
препарат	2	7	2	0	нравится	0	0	
в	2	7	2	0	целом	0	0	
целом	2	7	2	0	нравится	0	0	
нравится	2	7	2	0	нравится	0	0	
но	2	7	2	0	сонлив	0	0	
на	2	7	2	0	дозе	0	0	
этой	2	7	2	0	дозе	0	0	
дозе	2	7	2	0	сонлив	0	0	
несколько	2	7	2	0	сонлив	0	0	
сонлив	2	7	2	0	нравится	0	0	
хотел	2	7	3	0	хотел	0	0	
бы	2	7	3	0	хотел	0	0	
узнать	2	7	3	0	хотел	0	0	
соответствуют	2	7	3	0	узнать	0	0	
ли	2	7	3	0	соответствуют	0	0	
80	2	7	3	0	мг	0	0	
мг	2	7	3	0	соответствуют	0	0	
зелдокса	2	7	3	0	мг	0	0	
2	2	7	3	0	мг	0	0	
мг	2	7	3	0	зелдокса	0	0	
рисполепта	2	7	3	0	мг	0	0	
или	2	7	4	0	погорячился	0	0	
я	2	7	4	0	погорячился	0	0	
погорячился	2	7	4	0	погорячился	0	0	
с	2	7	4	0	дозировкой	0	0	
дозировкой	2	7	4	0	погорячился	0	0	
в	2	7	5	0	продаже	0	0	
продаже	2	7	5	0	есть	0	0	
есть	2	7	5	0	есть	0	0	
дозировки	2	7	5	0	есть	0	0	
20	2	7	5	0	мг	0	0	
и	2	7	5	0	30	0	0	
30	2	7	5	0	20	0	0	
мг	2	7	5	0	дозировки	0	0	
serg	2	8	0	1	serg	0	0	
сказал(а	2	8	0	1	serg	0	0	
7.11.2008	2	8	0	1	пил	0	0	
21:45	2	8	0	1	7.11.2008	0	0	
пил	2	8	0	1	пил	0	0	
рисполепт	2	8	0	1	пил	0	0	
5	2	8	0	1	лет-	0	0	
лет-	2	8	0	1	рисполепт	0	0	
по	2	8	0	1	мг	0	0	
1	2	8	0	1	мг	0	0	
мг	2	8	0	1	рисполепт	0	0	
2	2	8	0	1	раза	0	0	
раза	2	8	0	1	пил	0	0	
в	2	8	0	1	день	0	0	
день	2	8	0	1	раза	0	0	
сейчас	2	8	1	0	ушел	0	0	
ушел	2	8	1	0	ушел	0	0	
на	2	8	1	0	зелдокс	0	0	
зелдокс	2	8	1	0	ушел	0	0	
40	2	8	1	0	ушел	0	0	
мг/	2	8	1	0	ушел	0	0	
2	2	8	1	0	раза	0	0	
раза	2	8	1	0	ушел	0	0	
в	2	8	1	0	день	0	0	
день	2	8	1	0	раза	0	0	
препарат	2	8	2	0	нравится	0	0	
в	2	8	2	0	целом	0	0	
целом	2	8	2	0	нравится	0	0	
нравится	2	8	2	0	нравится	0	0	
но	2	8	2	0	сонлив	0	0	
на	2	8	2	0	дозе	0	0	
этой	2	8	2	0	дозе	0	0	
дозе	2	8	2	0	сонлив	0	0	
несколько	2	8	2	0	сонлив	0	0	
сонлив	2	8	2	0	нравится	0	0	
хотел	2	8	3	0	хотел	0	0	
бы	2	8	3	0	хотел	0	0	
узнать	2	8	3	0	хотел	0	0	
соответствуют	2	8	3	0	узнать	0	0	
ли	2	8	3	0	соответствуют	0	0	
80	2	8	3	0	мг	0	0	
мг	2	8	3	0	соответствуют	0	0	
зелдокса	2	8	3	0	мг	0	0	
2	2	8	3	0	мг	0	0	
мг	2	8	3	0	зелдокса	0	0	
рисполепта	2	8	3	0	мг	0	0	
или	2	8	4	0	погорячился	0	0	
я	2	8	4	0	погорячился	0	0	
погорячился	2	8	4	0	погорячился	0	0	
с	2	8	4	0	дозировкой	0	0	
дозировкой	2	8	4	0	погорячился	0	0	
в	2	8	5	0	продаже	0	0	
продаже	2	8	5	0	есть	0	0	
есть	2	8	5	0	есть	0	0	
дозировки	2	8	5	0	есть	0	0	
20	2	8	5	0	мг	0	0	
и	2	8	5	0	30	0	0	
30	2	8	5	0	20	0	0	
мг	2	8	5	0	дозировки	0	0	
смена	2	8	6	0	производиться	0	0	
препарата	2	8	6	0	смена	0	0	
производиться	2	8	6	0	производиться	0	0	
врачом	2	8	6	0	производиться	0	0	
очно	2	8	6	0	производиться	0	0	
самолечение	2	8	6	0	производиться	0	0	
не	2	8	6	0	лучший	0	0	
лучший	2	8	6	0	выбор	0	0	
выбор	2	8	6	0	производиться	0	0	
обратитесь	2	8	7	0	обратитесь	0	0	
к	2	8	7	0	врачу	0	0	
своему	2	8	7	0	врачу	0	0	
врачу	2	8	7	0	обратитесь	0	0	
для	2	8	7	0	подбора	0	0	
подбора	2	8	7	0	обратитесь	0	0	
дозы	2	8	7	0	подбора	0	0	
на	2	9	0	0	день	0	0	
третий	2	9	0	0	день	0	0	
день	2	9	0	0	появилось	0	0	
приема	2	9	0	0	день	0	0	
зелдокса	2	9	0	0	приема	0	0	
по	2	9	0	0	мг	0	0	
40	2	9	0	0	мг	0	0	
мг	2	9	0	0	приема	0	0	
вечером	2	9	0	0	приема	0	0	
появилось	2	9	0	0	появилось	0	0	
ощущение	2	9	0	0	появилось	0	0	
нехватки	2	9	0	0	ощущение	0	0	
воздоха	2	9	0	0	нехватки	0	0	
сопровождаемое	2	9	0	0	ощущение	0	0	
страхом	2	9	0	0	сопровождаемое	0	0	
смерти	2	9	0	0	страхом	0	0	
подскакивало	2	9	0	0	появилось	0	0	
давление	2	9	0	0	подскакивало	0	0	
до	2	9	0	0	140	0	0	
140	2	9	0	0	давление	0	0	
на	2	9	0	0	90	0	0	
90	2	9	0	0	140	0	0	
выпил	2	9	0	0	появилось	0	0	
таблетку	2	9	0	0	выпил	0	0	
сибазона	2	9	0	0	таблетку	0	0	
но	2	9	0	0	решило	0	0	
это	2	9	0	0	проблемы	0	0	
проблемы	2	9	0	0	решило	0	0	
не	2	9	0	0	решило	0	0	
решило	2	9	0	0	появилось	0	0	
успакоиться	2	9	0	0	мог	0	0	
никак	2	9	0	0	не	0	0	
не	2	9	0	0	мог	0	0	
мог	2	9	0	0	появилось	0	0	
пришлось	2	9	1	0	пришлось	0	0	
вызвать	2	9	1	0	пришлось	0	0	
скорую	2	9	1	0	вызвать	0	0	
но	2	9	1	0	повлияла	0	0	
она	2	9	1	0	повлияла	0	0	
так	2	9	1	0	повлияла	0	0	
же	2	9	1	0	так	0	0	
никак	2	9	1	0	не	0	0	
не	2	9	1	0	повлияла	0	0	
повлияла	2	9	1	0	пришлось	0	0	
сказали	2	9	1	0	пришлось	0	0	
что	2	9	1	0	сказали	0	0	
у	2	9	1	0	меня	0	0	
меня	2	9	1	0	сказали	0	0	
паническая	2	9	1	0	отака	0	0	
отака	2	9	1	0	сказали	0	0	
и	2	9	1	0	стоит	0	0	
не	2	9	1	0	стоит	0	0	
стоит	2	9	1	0	пришлось	0	0	
беспокоиться	2	9	1	0	стоит	0	0	
