TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
усиление	2	2	1	31	0	ад	0	0	
симптоматики	2	2	1	32	0	усиление	0	0	
эглонил	2	2	1	33	0	ад	1	33	
хороший	2	2	1	34	0	эффект	0	0	
эффект	2	2	1	35	0	эглонил	0	0	
но	2	2	1	36	0	началась	0	0	
началась	2	2	1	37	0	перепробовала	0	0	
лактация	2	2	1	38	0	началась	0	0	
флюанксол	2	2	1	39	0	перепробовала	1	39	
ужасная	2	2	1	40	0	сонливость	0	0	
сонливость	2	2	1	41	0	флюанксол	0	0	
теперь	2	2	1	42	0	пью	0	0	
первый	2	2	1	43	0	день	0	0	
день	2	2	1	44	0	пью	0	0	
пью	2	2	1	45	0	перепробовала	0	0	
зелдокс	2	2	1	46	0	пью	1	46	
тоже	2	2	2	47	0	ужасная	0	0	
ужасная	2	2	2	48	0	сонливость	0	0	
сонливость	2	2	2	49	0	сонливость	0	0	
прям	2	2	2	50	0	сонливость	0	0	
бессилие	2	2	2	51	0	прям	0	0	
просто	2	2	2	52	0	прям	0	0	
это	2	2	3	53	0	пройдет	0	0	
пройдет	2	2	3	54	0	пройдет	0	0	
предварительный	2	2	4	55	0	диагноз	0	0	
диагноз	2	2	4	56	0	невроз	0	0	
сильный	2	2	4	57	0	невроз	0	0	
невроз	2	2	4	58	0	невроз	0	0	
или	2	2	4	59	0	расстройство	0	0	
шизотипическое	2	2	4	60	0	расстройство	0	0	
расстройство	2	2	4	61	0	невроз	0	0	
астения	2	2	4	62	0	расстройство	0	0	
плохой	2	2	4	63	0	сон	0	0	
ночной	2	2	4	64	0	сон	0	0	
сон	2	2	4	65	0	астения	0	0	
с	2	2	4	66	0	кошмарами	0	0	
кошмарами	2	2	4	67	0	сон	0	0	
обеднение	2	2	4	68	0	астения	0	0	
эмоций	2	2	4	69	0	обеднение	0	0	
и	2	2	4	70	0	отсутствие	0	0	
отсутствие	2	2	4	71	0	астения	0	0	
энергии	2	2	4	72	0	отсутствие	0	0	
тевожность	2	2	4	73	0	астения	0	0	
помогите	2	2	5	74	0	помогите	0	0	
подскажите	2	2	5	75	0	помогите	0	0	
устала	2	2	6	76	0	устала	0	0	
пить	2	2	6	77	0	устала	0	0	
один	2	2	6	78	0	препарат	0	0	
препарат	2	2	6	79	0	пить	2	0	
за	2	2	6	80	0	другим	0	0	
другим	2	2	6	81	0	пить	0	0	
сонливость	2	2	7	82	0	нормально	0	0	
это	2	2	7	83	0	нормально	0	0	
нормально	2	2	7	84	0	нормально	0	0	
в	2	2	7	85	0	дни	0	0	
первые	2	2	7	86	0	дни	0	0	
дни	2	2	7	87	0	нормально	0	0	
или	2	2	8	88	0	делать	0	0	
что	2	2	8	89	0	делать	0	0	
делать	2	2	8	90	0	делать	0	0	
зафира	2	3	0	91	1	зафира	0	0	
сказал(а	2	3	0	92	1	зафира	0	0	
9.11.2007	2	3	0	93	1	зафира	0	0	
0:02	2	3	0	94	1	зафира	0	0	
сонливость	2	3	0	95	1	нормально	0	0	
это	2	3	0	96	1	нормально	0	0	
нормально	2	3	0	97	1	нормально	0	0	
в	2	3	0	98	1	дни	0	0	
первые	2	3	0	99	1	дни	0	0	
дни	2	3	0	100	1	нормально	0	0	
или	2	3	1	101	1	делать	0	0	
что	2	3	1	102	1	делать	0	0	
делать	2	3	1	103	1	делать	0	0	
я	2	3	2	104	1	принимаю	0	0	
уже	2	3	2	105	1	2	0	0	
2	2	3	2	106	1	недели	0	0	
недели	2	3	2	107	1	зелдокс	0	0	
зелдокс	2	3	2	108	1	принимаю	1	108	
принимаю	2	3	2	109	1	принимаю	0	0	
первую	2	3	2	110	1	принимаю	0	0	
по	2	3	2	111	1	мг	0	0	
40	2	3	2	112	1	мг	0	0	
мг	2	3	2	113	1	первую	0	0	
почти	2	3	2	114	1	не	0	0	
не	2	3	2	115	1	даёт	0	0	
даёт	2	3	2	116	1	мг	0	0	
сонливости	2	3	2	117	1	даёт	0	0	
только	2	3	2	118	1	небольшое	0	0	
небольшое	2	3	2	119	1	ощущение	0	0	
ощущение	2	3	2	120	1	дереала	0	0	
дереала	2	3	2	121	1	первую	0	0	
на	2	3	2	122	1	пару	0	0	
пару	2	3	2	123	1	дереала	0	0	
часов	2	3	2	124	1	пару	0	0	
если	2	3	2	125	1	принять	0	0	
с	2	3	2	126	1	утра	0	0	
утра	2	3	2	127	1	принять	0	0	
принять	2	3	2	128	1	дереала	0	0	
вторую	2	3	2	129	1	первую	0	0	
по	2	3	2	130	1	мг	0	0	
80	2	3	2	131	1	мг	0	0	
мг	2	3	2	132	1	вторую	0	0	
уже	2	3	2	133	1	ночь	0	0	
на	2	3	2	134	1	ночь	0	0	
ночь	2	3	2	135	1	мг	0	0	
т.к	2	3	2	136	1	ночь	0	0	
начинаю	2	3	3	137	1	начинаю	0	0	
засыпать	2	3	3	138	1	начинаю	0	0	
часа	2	3	3	139	1	засыпать	0	0	
через	2	3	3	140	1	2	0	0	
2	2	3	3	141	1	засыпать	0	0	
3	2	3	3	142	1	засыпать	0	0	
планирую	2	3	4	143	1	планирую	0	0	
повысить	2	3	4	144	1	планирую	0	0	
до	2	3	4	145	1	мг	0	0	
120	2	3	4	146	1	мг	0	0	
мг	2	3	4	147	1	повысить	0	0	
итог	2	3	5	148	1	невыполнима	0	0	
рекомендация	2	3	5	149	1	невыполнима	0	0	
производителя	2	3	5	150	1	рекомендация	0	0	
о	2	3	5	151	1	приёме	0	0	
двукратнотном	2	3	5	152	1	приёме	0	0	
приёме	2	3	5	153	1	рекомендация	0	0	
препарата	2	3	5	154	1	приёме	2	108	
для	2	3	5	155	1	меня	0	0	
меня	2	3	5	156	1	приёме	0	0	
просто	2	3	5	157	1	невыполнима	0	0	
невыполнима	2	3	5	158	1	невыполнима	0	0	
так	2	3	5	159	1	начинается	0	0	
как	2	3	5	160	1	так	0	0	
с	2	3	5	161	1	него	0	0	
него	2	3	5	162	1	начинается	3	108	
начинается	2	3	5	163	1	невыполнима	0	0	
сначала	2	3	5	164	1	начинается	0	0	
лёгкое	2	3	5	165	1	торможение	0	0	
торможение	2	3	5	166	1	начинается	0	0	
а	2	3	5	167	1	сонливость	0	0	
затем	2	3	5	168	1	сонливость	0	0	
конкретная	2	3	5	169	1	сонливость	0	0	
сонливость	2	3	5	170	1	торможение	0	0	
о	2	3	6	171	1	ощущениях	0	0	
своих	2	3	6	172	1	ощущениях	0	0	
ощущениях	2	3	6	173	1	отпишусь	0	0	
отпишусь	2	3	6	174	1	отпишусь	0	0	
попозже	2	3	6	175	1	отпишусь	0	0	
когда	2	3	6	176	1	ясна	0	0	
будет	2	3	6	177	1	ясна	0	0	
ясна	2	3	6	178	1	отпишусь	0	0	
не)эффективность	2	3	6	179	1	ясна	0	0	
препарата	2	3	6	180	1	не)эффективность	0	0	
принимаю	2	4	0	181	0	принимаю	0	0	
зелдокс	2	4	0	182	0	принимаю	1	182	
уже	2	4	0	183	0	месяц	0	0	
месяц	2	4	0	184	0	принимаю	0	0	
и	2	4	0	185	0	можно	0	0	
полагаю	2	4	0	186	0	можно	0	0	
можно	2	4	0	187	0	принимаю	0	0	
отписаться	2	4	0	188	0	можно	0	0	
о	2	4	0	189	0	результатах	0	0	
результатах	2	4	0	190	0	отписаться	0	0	
хорошо	2	4	1	191	0	хорошо	0	0	
что	2	4	1	192	0	снимает	0	0	
он	2	4	1	193	0	снимает	3	182	
снимает	2	4	1	194	0	хорошо	0	0	
умственную	2	4	1	195	0	жвачку	0	0	
жвачку	2	4	1	196	0	снимает	0	0	
даже	2	4	1	197	0	мг	0	0	
при	2	4	1	198	0	мг	0	0	
40	2	4	1	199	0	мг	0	0	
мг	2	4	1	200	0	снимает	0	0	
сут	2	4	1	201	0	мг	0	0	
плохо	2	4	2	202	0	плохо	0	0	
что	2	4	2	203	0	идёт	0	0	
от	2	4	2	204	0	него	0	0	
него	2	4	2	205	0	идёт	3	182	
идёт	2	4	2	206	0	плохо	0	0	
дереализация	2	4	2	207	0	идёт	0	0	
120	2	4	2	208	0	мг	0	0	
мг	2	4	2	209	0	дереализация	0	0	
сут	2	4	2	210	0	мг	0	0	
каждый	2	4	2	211	0	день	0	0	
день	2	4	2	212	0	мг	0	0	
по	2	4	2	213	0	часу	0	0	
часу	2	4	2	214	0	мг	0	0	
очень	2	4	2	215	0	сильно	0	0	
сильно	2	4	2	216	0	мг	0	0	
80	2	4	2	217	0	мг	0	0	
мг	2	4	2	218	0	идёт	0	0	
сут	2	4	2	219	0	мг	0	0	
дереал	2	4	2	220	0	мг	0	0	
очень	2	4	2	221	0	мягкий	0	0	
мягкий	2	4	2	222	0	идёт	0	0	
но	2	4	2	223	0	выскакивает	0	0	
пару	2	4	2	224	0	выскакивает	0	0	
раз	2	4	2	225	0	пару	0	0	
в	2	4	2	226	0	неделю	0	0	
неделю	2	4	2	227	0	раз	0	0	
выскакивает	2	4	2	228	0	идёт	0	0	
и	2	4	2	229	0	половине	0	0	
в	2	4	2	230	0	основном	0	0	
основном	2	4	2	231	0	половине	0	0	
во	2	4	2	232	0	половине	0	0	
второй	2	4	2	233	0	половине	0	0	
половине	2	4	2	234	0	идёт	0	0	
дня	2	4	2	235	0	половине	0	0	
40	2	4	2	236	0	мг	0	0	
мг	2	4	2	237	0	нет	0	0	
сут	2	4	2	238	0	мг	0	0	
дереала	2	4	2	239	0	мг	0	0	
вроде	2	4	2	240	0	нет	0	0	
нет	2	4	2	241	0	нет	0	0	
тьфу*3	2	4	2	242	0	нет	0	0	
но	2	4	3	243	0	сказала	0	0	
я	2	4	3	244	0	сказала	0	0	
бы	2	4	3	245	0	сказала	0	0	
сказала	2	4	3	246	0	сказала	0	0	
что	2	4	3	247	0	чувствую	0	0	
чувствую	2	4	3	248	0	сказала	0	0	
себя	2	4	3	249	0	чувствую	0	0	
на	2	4	3	250	0	нём	0	0	
нём	2	4	3	251	0	чувствую	3	182	
немного	2	4	3	252	0	странно	0	0	
странно	2	4	3	253	0	чувствую	0	0	
он	2	4	3	254	0	активирует	3	182	
достаточно	2	4	3	255	0	сильно	0	0	
сильно	2	4	3	256	0	активирует	0	0	
активирует	2	4	3	257	0	чувствую	0	0	
подумываю	2	4	4	258	0	подумываю	0	0	
о	2	4	4	259	0	том	0	0	
том	2	4	4	260	0	подумываю	0	0	
чтобы	2	4	4	261	0	перейти	0	0	
перейти	2	4	4	262	0	том	0	0	
на	2	4	4	263	0	абилифай	0	0	
абилифай	2	4	4	264	0	перейти	1	264	
не	2	4	5	265	0	сейчас	0	0	
сейчас	2	4	5	266	0	сейчас	0	0	
но	2	4	5	267	0	попозже	0	0	
попозже	2	4	5	268	0	сейчас	0	0	
ох	2	5	0	269	0	блин	0	0	
блин	2	5	0	270	0	блин	0	0	
пришлось	2	5	1	271	0	пришлось	0	0	
соскочить	2	5	1	272	0	пришлось	0	0	
с	2	5	1	273	0	зелдокса	0	0	
зелдокса	2	5	1	274	0	соскочить	1	274	
месяц	2	5	1	275	0	соскочить	0	0	
назад	2	5	1	276	0	месяц	0	0	
улетела	2	5	1	277	0	соскочить	0	0	
в	2	5	1	278	0	манию	0	0	
манию	2	5	1	279	0	улетела	0	0	
на	2	5	1	280	0	мг	0	0	
40	2	5	1	281	0	мг	0	0	
мг	2	5	1	282	0	улетела	0	0	
ещё	2	5	2	283	0	началом	0	0	
перед	2	5	2	284	0	началом	0	0	
началом	2	5	2	285	0	наткнулась	0	0	
приёма	2	5	2	286	0	началом	0	0	
наткнулась	2	5	2	287	0	наткнулась	0	0	
на	2	5	2	288	0	пару	0	0	
пару	2	5	2	289	0	наткнулась	0	0	
статей	2	5	2	290	0	пару	0	0	
посвящённых	2	5	2	291	0	статей	0	0	
развитию	2	5	2	292	0	посвящённых	0	0	
гипомании	2	5	2	293	0	развитию	0	0	
на	2	5	2	294	0	зелдоксе	0	0	
зелдоксе	2	5	2	295	0	гипомании	1	274	
но	2	5	2	296	0	обратила	0	0	
внимания	2	5	2	297	0	обратила	0	0	
не	2	5	2	298	0	обратила	0	0	
обратила	2	5	2	299	0	наткнулась	0	0	
а	2	5	3	300	0	вышло	0	0	
оно	2	5	3	301	0	вышло	0	0	
вон	2	5	3	302	0	вышло	0	0	
как	2	5	3	303	0	вышло	0	0	
вышло	2	5	3	304	0	вышло	0	0	
enotta	2	6	0	305	1	"	0	0	
"	0	0					0	0	
сказал(а	2	6	0	306	1	"	0	0	
"	0	0					0	0	
18.6.2008	2	6	0	307	1	"	0	0	
"	0	0					0	0	
21:25	2	6	0	308	1	18.6.2008	0	0	
ох	2	6	0	309	1	блин	0	0	
блин	2	6	0	310	1	блин	0	0	
пришлось	2	6	1	311	1	пришлось	0	0	
соскочить	2	6	1	312	1	пришлось	0	0	
с	2	6	1	313	1	зелдокса	0	0	
зелдокса	2	6	1	314	1	соскочить	1	314	
месяц	2	6	1	315	1	соскочить	0	0	
назад	2	6	1	316	1	месяц	0	0	
улетела	2	6	1	317	1	соскочить	0	0	
в	2	6	1	318	1	манию	0	0	
манию	2	6	1	319	1	улетела	0	0	
на	2	6	1	320	1	мг	0	0	
40	2	6	1	321	1	мг	0	0	
мг	2	6	1	322	1	улетела	0	0	
ещё	2	6	2	323	1	началом	0	0	
перед	2	6	2	324	1	началом	0	0	
началом	2	6	2	325	1	наткнулась	0	0	
приёма	2	6	2	326	1	началом	0	0	
наткнулась	2	6	2	327	1	наткнулась	0	0	
на	2	6	2	328	1	пару	0	0	
пару	2	6	2	329	1	наткнулась	0	0	
статей	2	6	2	330	1	пару	0	0	
посвящённых	2	6	2	331	1	статей	0	0	
развитию	2	6	2	332	1	посвящённых	0	0	
гипомании	2	6	2	333	1	развитию	0	0	
на	2	6	2	334	1	зелдоксе	0	0	
зелдоксе	2	6	2	335	1	гипомании	1	335	
но	2	6	2	336	1	обратила	0	0	
внимания	2	6	2	337	1	обратила	0	0	
не	2	6	2	338	1	обратила	0	0	
обратила	2	6	2	339	1	наткнулась	0	0	
а	2	6	3	340	1	вышло	0	0	
оно	2	6	3	341	1	вышло	0	0	
вон	2	6	3	342	1	вышло	0	0	
как	2	6	3	343	1	вышло	0	0	
вышло	2	6	3	344	1	вышло	0	0	
проблема	2	6	3	345	1	том	0	0	
в	2	6	3	346	1	том	0	0	
том	2	6	3	347	1	том	0	0	
что	2	6	3	348	1	нужно	0	0	
зелдокс	2	6	3	349	1	нужно	1	348	
нужно	2	6	3	350	1	том	0	0	
пить	2	6	3	351	1	нужно	0	0	
правильно	2	6	3	352	1	пить	0	0	
2	2	6	4	353	1	раза	0	0	
раза	2	6	4	354	1	раза	0	0	
в	2	6	4	355	1	сутки	0	0	
сутки	2	6	4	356	1	раза	0	0	
а	2	6	5	357	1	ночь	0	0	
не	2	6	5	358	1	ночь	0	0	
на	2	6	5	359	1	ночь	0	0	
ночь	2	6	5	360	1	ночь	0	0	
пил	2	7	0	361	0	пил	0	0	
рисполепт	2	7	0	362	0	пил	1	362	
5	2	7	0	363	0	лет-	0	0	
лет-	2	7	0	364	0	рисполепт	0	0	
по	2	7	0	365	0	мг	0	0	
1	2	7	0	366	0	мг	0	0	
мг	2	7	0	367	0	рисполепт	0	0	
2	2	7	0	368	0	раза	0	0	
раза	2	7	0	369	0	пил	0	0	
в	2	7	0	370	0	день	0	0	
день	2	7	0	371	0	раза	0	0	
сейчас	2	7	1	372	0	ушел	0	0	
ушел	2	7	1	373	0	ушел	0	0	
на	2	7	1	374	0	зелдокс	0	0	
зелдокс	2	7	1	375	0	ушел	1	375	
40	2	7	1	376	0	ушел	0	0	
мг/	2	7	1	377	0	ушел	0	0	
2	2	7	1	378	0	раза	0	0	
раза	2	7	1	379	0	ушел	0	0	
в	2	7	1	380	0	день	0	0	
день	2	7	1	381	0	раза	0	0	
препарат	2	7	2	382	0	нравится	2	375	
в	2	7	2	383	0	целом	0	0	
целом	2	7	2	384	0	нравится	0	0	
нравится	2	7	2	385	0	нравится	0	0	
но	2	7	2	386	0	сонлив	0	0	
на	2	7	2	387	0	дозе	0	0	
этой	2	7	2	388	0	дозе	0	0	
дозе	2	7	2	389	0	сонлив	0	0	
несколько	2	7	2	390	0	сонлив	0	0	
сонлив	2	7	2	391	0	нравится	0	0	
хотел	2	7	3	392	0	хотел	0	0	
бы	2	7	3	393	0	хотел	0	0	
узнать	2	7	3	394	0	хотел	0	0	
соответствуют	2	7	3	395	0	узнать	0	0	
ли	2	7	3	396	0	соответствуют	0	0	
80	2	7	3	397	0	мг	0	0	
мг	2	7	3	398	0	соответствуют	0	0	
зелдокса	2	7	3	399	0	мг	1	399	
2	2	7	3	400	0	мг	0	0	
мг	2	7	3	401	0	зелдокса	0	0	
рисполепта	2	7	3	402	0	мг	1	402	
или	2	7	4	403	0	погорячился	0	0	
я	2	7	4	404	0	погорячился	0	0	
погорячился	2	7	4	405	0	погорячился	0	0	
с	2	7	4	406	0	дозировкой	0	0	
дозировкой	2	7	4	407	0	погорячился	0	0	
в	2	7	5	408	0	продаже	0	0	
продаже	2	7	5	409	0	есть	0	0	
есть	2	7	5	410	0	есть	0	0	
дозировки	2	7	5	411	0	есть	0	0	
20	2	7	5	412	0	мг	0	0	
и	2	7	5	413	0	30	0	0	
30	2	7	5	414	0	20	0	0	
мг	2	7	5	415	0	дозировки	0	0	
serg	2	8	0	416	1	serg	0	0	
сказал(а	2	8	0	417	1	serg	0	0	
7.11.2008	2	8	0	418	1	пил	0	0	
21:45	2	8	0	419	1	7.11.2008	0	0	
пил	2	8	0	420	1	пил	0	0	
рисполепт	2	8	0	421	1	пил	1	421	
5	2	8	0	422	1	лет-	0	0	
лет-	2	8	0	423	1	рисполепт	0	0	
по	2	8	0	424	1	мг	0	0	
1	2	8	0	425	1	мг	0	0	
мг	2	8	0	426	1	рисполепт	0	0	
2	2	8	0	427	1	раза	0	0	
раза	2	8	0	428	1	пил	0	0	
в	2	8	0	429	1	день	0	0	
день	2	8	0	430	1	раза	0	0	
сейчас	2	8	1	431	1	ушел	0	0	
ушел	2	8	1	432	1	ушел	0	0	
на	2	8	1	433	1	зелдокс	0	0	
зелдокс	2	8	1	434	1	ушел	1	434	
40	2	8	1	435	1	ушел	0	0	
мг/	2	8	1	436	1	ушел	0	0	
2	2	8	1	437	1	раза	0	0	
раза	2	8	1	438	1	ушел	0	0	
в	2	8	1	439	1	день	0	0	
день	2	8	1	440	1	раза	0	0	
препарат	2	8	2	441	1	нравится	2	434	
в	2	8	2	442	1	целом	0	0	
целом	2	8	2	443	1	нравится	0	0	
нравится	2	8	2	444	1	нравится	0	0	
но	2	8	2	445	1	сонлив	0	0	
на	2	8	2	446	1	дозе	0	0	
этой	2	8	2	447	1	дозе	0	0	
дозе	2	8	2	448	1	сонлив	0	0	
несколько	2	8	2	449	1	сонлив	0	0	
сонлив	2	8	2	450	1	нравится	0	0	
хотел	2	8	3	451	1	хотел	0	0	
бы	2	8	3	452	1	хотел	0	0	
узнать	2	8	3	453	1	хотел	0	0	
соответствуют	2	8	3	454	1	узнать	0	0	
ли	2	8	3	455	1	соответствуют	0	0	
80	2	8	3	456	1	мг	0	0	
