TOKEN	NER	COREFERENCE_CLUSTER
забывал	0	
принять	0	
сероквель	0	
я	0	
тут	0	
же	0	
вспоминал	0	
что	0	
забыл	0	
это	0	
сделать	0	
правда	0	
уже	0	
успев	0	
кому	0	
нибудь	0	
начистить	0	
морду	0	
или	0	
сломав	0	
очередной	0	
стул	0	
об	0	
стену	0	
последний	0	
срыв	0	
был	0	
полтора	0	
месяца	0	
назад	0	
сильный	0	
довольно	0	
но	0	
замечу	0	
что	0	
они	0	
стали	0	
происходить	0	
уже	0	
не	0	
каждый	0	
день	0	
а	0	
раз	0	
в	0	
сезон	0	
или	0	
около	0	
того	0	
да	0	
не	0	
спорю	0	
жрать	0	
от	0	
него	0	
ужасно	0	
хочется	0	
и	0	
после	0	
тренировок	0	
в	0	
бассейне	0	
у	0	
меня	0	
кожа	0	
на	0	
животе	0	
жёлтая	0	
боюсь	0	
печень	0	
он	0	
мне	0	
тоже	0	
губит	0	
не	0	
слабо	0	
но	0	
я	0	
больше	0	
не	0	
борюсь	0	
за	0	
несуществующую	0	
цель	0	
я	0	
больше	0	
не	0	
злой	0	
и	0	
не	0	
навязчивый	0	
в	0	
поведении	0	
и	0	
ещё	0	
хотелось	0	
бы	0	
заметить	0	
что	0	
то	0	
спокойствие	0	
которое	0	
вы	0	
так	0	
цените	0	
из	0	
эффектов	0	
сероквеля	0	
для	0	
меня	0	
никогда	0	
не	0	
существовало	0	
он	0	
что	0	
то	0	
со	0	
мной	0	
делает	0	
но	0	
что	0	
я	0	
не	0	
могу	0	
заметить	0	
теперь	0	
у	0	
меня	0	
постоянное	0	
желание	0	
заниматься	0	
спортом	0	
учиться	0	
культурно	0	
отдыхать	0	
хочется	0	
выпить	0	
иногда	0	
конечно	0	
но	0	
строго	0	
себе	0	
запрещаю	0	
это	0	
сделать	0	
в	0	
общем	0	
пейте	0	
сероквель	0	
люди	0	
пейте	0	
и	0	
не	0	
копайтесь	0	
в	0	
своих	0	
чувствах	0	
он	0	
поможет	0	
когда	0	
вы	0	
перестанете	0	
обращать	0	
на	0	
него	0	
внимание	0	
ну	0	
и	0	
время	0	
конечно	0	
же	0	
не	0	
месяц	0	
и	0	
не	0	
два	0	
через	0	
пару	0	
лет	0	
возможно	0	
и	0	
chk	0	
удачи	0	
в	0	
начинаниях	0	
бросай	0	
пить	0	
психам	0	
пить	0	
нельзя	0	
ни	0	
в	0	
коем	0	
случае	0	
найди	0	
себе	0	
хобби	0	
любое	0	
лишь	0	
бы	0	
было	0	
интересно	0	
а	0	
если	0	
ничего	0	
не	0	
интересно	0	
то	0	
пиши	0	
книги	0	
"		
"	0	
а	0	
у	0	
меня	0	
голова	0	
чумная	0	
правда	0	
боль	0	
немного	0	
сошла	0	
от	0	
сероквеля	0	
и	0	
тело	0	
все	0	
ватное	0	
тянит	0	
просто	0	
к	0	
полу	0	
пью	0	
с	0	
пятницы	0	
на	0	
пару	0	
с	0	
абилифаем	0	
всего	0	
то	0	
по	0	
100	0	
днем	0	
и	0	
100	0	
наночь	0	
никак	0	
одаптироваться	0	
немогу	0	
весь	0	
как	0	
тесто	0	
целый	0	
день	0	
незнаю	0	
может	0	
не	0	
мой	0	
препарат	0	
сероквель	0	
"		
"	0	
надя80	0	
9	0	
ноябрь	0	
2020	0	
22	0	
11	0	
писал	0	
спасибо	0	
первый	0	
и	0	
второй	0	
курс	0	
прошел	0	
практически	0	
без	0	
побочек	0	
от	0	
тошноты	0	
пили	0	
церукал	0	
честно	0	
не	0	
очень	0	
помогает	0	
так	0	
как	0	
все	0	
таки	0	
это	0	
яд	0	
а	0	
организм	0	
хочет	0	
от	0	
него	0	
избавится	0	
и	0	
отсюда	0	
тошнота	0	
то	0	
есть	0	
нормальная	0	
реакция	0	
организма	0	
желудок	0	
в	0	
начале	0	
беспокоил	0	
из	0	
за	0	
того	0	
что	0	
она	0	
каждую	0	
таблетку	0	
дробила	0	
на	0	
две	0	
части	0	
чтобы	0	
было	0	
легче	0	
глотать	0	
так	0	
как	0	
они	0	
крупные	0	
а	0	
оказывается	0	
так	0	
нельзя	0	
пить	0	
их	0	
надо	0	
целиком	0	
после	0	
этого	0	
боли	0	
прошли	0	
только	0	
в	0	
середине	0	
4	0	
го	0	
курса	0	
начались	0	
боли	0	
в	0	
желудке	0	
нам	0	
помогло	0	
альмагель	0	
слабость	0	
была	0	
но	0	
пластом	0	
не	0	
лежала	0	
да	0	
ещё	0	
были	0	
головные	0	
боли	0	
не	0	
продолжительные	0	
иногда	0	
и	0	
заторможенность	0	
появилась	0	
не	0	
бойтесь	0	
это	0	
все	0	
временное	0	
явление	0	
у	0	
нас	0	
прошло	0	
через	0	
недели	0	
две	0	
головные	0	
боли	0	
перестали	0	
сразу	0	
после	0	
химии	0	
на	0	
счёт	0	
таблеток	0	
да	0	
если	0	
диарея	0	
сильная	0	
мама	0	
принимала	0	
лоперамид	0	
одну	0	
таблетку	0	
и	0	
вечером	0	
в	0	
тот	0	
день	0	
пропускала	0	
кселоду	0	
следующий	0	
день	0	
утром	0	
принимала	0	
как	0	
обычно	0	
но	0	
лоперамидом	0	
сильно	0	
не	0	
увлекайтесь	0	
запор	0	
оказалось	0	
ещё	0	
хуже	0	
чем	0	
диарея	0	
от	0	
кселоды	0	
побочки	0	
почти	0	
нет	0	
по	0	
сравнению	0	
с	0	
другими	0	
протоколами	0	
так	0	
что	0	
не	0	
бойтесь	0	
поддерживайте	0	
маму	0	
да	0	
ещё	0	
для	0	
поддержки	0	
печени	0	
пили	0	
карсил	0	
по	0	
2	0	
таблетки	0	
3	0	
раза	0	
в	0	
день	0	
за	0	
5	0	
минут	0	
до	0	
еды	0	
это	0	
уже	0	
когда	0	
показатели	0	
печени	0	
поползли	0	
вверх	0	
общее	0	
состояние	0	
слабость	0	
заторможенность	0	
тошнота	0	
боязнь	0	
холода	0	
аппетита	0	
не	0	
было	0	
вообще	0	
если	0	
что	0	
спрашивайте	0	
по	0	
мере	0	
поступления	0	
побочек	0	
конечно	0	
лучше	0	
без	0	
них	0	
дай	0	
бог	0	
спасибо	0	
вам	0	
огромное	0	
очень	0	
помогли	0	
даже	0	
морально	0	
настроил	0	
ваш	0	
отзыв	0	
что	0	
может	0	
больше	0	
и	0	
не	0	
будет	0	
у	0	
нас	0	
того	0	
ужасного	0	
состояния	0	
как	0	
раньше	0	
мы	0	
ондастерон	0	
в	0	
таблетках	0	
вместе	0	
с	0	
химией	0	
получили	0	
правда	0	
он	0	
не	0	
помогал	0	
нам	0	
при	0	
предыдущей	0	
химии	0	
но	0	
тогда	0	
и	0	
интоксикация	0	
сильнейшая	0	
была	0	
посмотрим	0	
как	0	
сейчас	0	
пойдет	0	
утром	0	
выпили	0	
первые	0	
4	0	
таблетки	0	
спасибо	0	
что	0	
предупредили	0	
что	0	
надо	0	
целиком	0	
их	0	
пить	0	
а	0	
то	0	
они	0	
крупные	0	
"		
"	0	
врачам	0	
особогл	0	
дела	0	
нет	0	
онкологу	0	
который	0	
ведет	0	
тоже	0	
мтс	0	
вроде	0	
нет	0	
уже	0	
2	0	
года	0	
с	0	
этой	0	
болячкой	0	
боремся	0	
надеялись	0	
на	0	
операцию	0	
хочется	0	
консультации	0	
хорошего	0	
опытногл	0	
хтрурга	0	
и	0	
онколога	0	
а	0	
их	0	
как	0	
говорится	0	
днем	0	
с	0	
огнем	0	
не	0	
сыщеш	0	
изначално	0	
вообще	0	
заявляли	0	
чтл	0	
опухоль	0	
не	0	
раковоая	0	
потом	0	
переобулись	0	
у	0	
мамульки	0	
был	0	
шок	0	
нежелание	0	
всегл	0	
сейчам	0	
настроилась	0	
радуется	0	
кпждому	0	
дню	0	
а	0	
меня	0	
эти	0	
мысли	0	
убивают	0	
так	0	
хочется	0	
выздоровления	0	
"		
"	0	
константинова	0	
нина	0	
17	0	
ноябрь	0	
2020	0	
12	0	
28	0	
писал	0	
миша	0	
не	0	
нагнетай	0	
не	0	
пугай	0	
народ	0	
героин	0	
даже	0	
название	0	
продать	0	
уже	0	
преступно	0	
у	0	
всех	0	
купленных	0	
лекарств	0	
есть	0	
рецепты	0	
т	0	
е	0	
это	0	
легал	0	
незаконная	0	
это	0	
другое	0	
думаю	0	
и	0	
россия	0	
так	0	
же	0	
но	0	
наркотические	0	
психотропы	0	
психоделики	0	
транквилизаторы	0	
и	0	
т	0	
п	0	
это	0	
точно	0	
незаконно	0	
хоть	0	
с	0	
семи	0	
печатями	0	
на	0	
лбу	0	
кстати	0	
я	0	
же	0	
не	0	
продал	0	
а	0	
даром	0	
отдал	0	
равно	0	
я	0	
же	0	
не	0	
кг	0	
продал	0	
а	0	
1	0	
гр	0	
всего	0	
в	0	
таком	0	
случае	0	
увы	0	
михаил	0	
кругом	0	
прав	0	
если	0	
нет	0	
лицензии	0	
незаконным	0	
оборотом	0	
по	0	
законам	0	
рф	0	
будет	0	
даже	0	
продажа	0	
аспирина	0	
так	0	
что	0	
чистотеоретически	0	
дайте	0	
об	0	
явление	0	
о	0	
продаже	0	
оставшейся	0	
от	0	
пробабушки	0	
пачки	0	
пургена	0	
и	0	
ждите	0	
дядечек	0	
в	0	
форме	0	
в	0	
гости	0	
конечно	0	
это	0	
утрировано	0	
и	0	
никто	0	
не	0	
будет	0	
охотиться	0	
за	0	
таким	0	
продавцом	0	
но	0	
с	0	
точки	0	
зрения	0	
законодательства	0	
это	0	
выглядит	0	
именно	0	
так	0	
"		
"	0	
немного	0	
наших	0	
доставочек	0	
обращайтесь	0	
мы	0	
лучшие	0	
в	0	
своем	0	
деле	0	
"		
"	0	
противопоказания	0	
и	0	
показания	0	
к	0	
прививке	0	
при	0	
онкологии	0	
"		
"	0	
цитата	0	
я	0	
даже	0	
давал	0	
себе	0	
слово	0	
никогда	0	
не	0	
пить	0	
однако	0	
сейчас	0	
я	0	
пью	0	
и	0	
много	0	
пью	0	
после	0	
таких	0	
возлияний	0	
пью	0	
я	0	
в	0	
одиночестве	0	
я	0	
несколько	0	
дней	0	
потом	0	
чувствую	0	
себя	0	
хорошо	0	
кстати	0	
алкоголь	0	
употреблять	0	
я	0	
начал	0	
именно	0	
в	0	
возрасте	0	
16	0	
ти	0	
лет	0	
chk	0	
те	0	
изменения	0	
с	0	
которых	0	
всё	0	
началось	0	
возникли	0	
после	0	
злоупотребления	0	
алкоголем	0	
цитата	0	
вот	0	
и	0	
не	0	
знаю	0	
я	0	
что	0	
делать	0	
одолевают	0	
меня	0	
глобальные	0	
мысли	0	
посмотришь	0	
вроде	0	
бы	0	
все	0	
нормально	0	
а	0	
чуть	0	
глубже	0	
копнешь	0	
так	0	
начнется	0	
тоска	0	
а	0	
что	0	
там	0	
внутри	0	
вас	0	
такого	0	
что	0	
вызывает	0	
у	0	
вас	0	
тоску	0	
"		
"	0	
быстрая	0	
и	0	
надежная	0	
доставка	0	
"		
"	0	
дождик	0	
писал	0	
а	0	
27	0	
сен	0	
2020	0	
20	0	
40	0	
а	0	
глобально	0	
новое	0	
впервые	0	
а	0	
мы	0	
ведь	0	
ждали	0	
да	0	
озвучены	0	
варианты	0	
лечения	0	
без	0	
определения	0	
генотипа	0	
для	0	
всех	0	
и	0	
даже	0	
цирроз	0	
в	0	
компенсации	0	
одна	0	
из	0	
2х	0	
схем	0	
да	0	
и	0	
контроль	0	
через	0	
12	0	
недель	0	
после	0	
окончания	0	
терапии	0	
не	0	
обязателен	0	
тем	0	
кто	0	
не	0	
в	0	
группе	0	
высокого	0	
риска	0	
т	0	
к	0	
эффективность	0	
98	0	
100	0	
в1	0	
автор	0	
поста	0	
видимо	0	
невнимательно	0	
читал	0	
предыдущие	0	
рекомендации	0	
об	0	
этом	0	
как	0	
и	0	
о	0	
дженериках	0	
уже	0	
писалось	0	
в	0	
2018	0	
м	0	
"		
"	0	
не	0	
знаю	0	
я	0	
бы	0	
попробовала	0	
все	0	
индивидуально	0	
наб	0	
паклитаксел	0	
вообще	0	
ядреная	0	
штука	0	
а	0	
оксалиплатин	0	
из	0	
всего	0	
мужу	0	
легче	0	
всего	0	
заходит	0	
не	0	
угадаешь	0	
короче	0	
прикрытие	0	
детоксикация	0	
туда	0	
много	0	
всего	0	
входить	0	
может	0	
солевые	0	
растворы	0	
витамины	0	
гепатопротекторы	0	
кортикостероиды	0	
антигистамины	0	
возможно	0	
еще	0	
препараты	0	
для	0	
поддержки	0	
сердца	0	
бактериофаги	0	
это	0	
2	0	
4	0	
дня	0	
капельниц	0	
после	0	
химии	0	
я	0	
сама	0	
дома	0	
ставлю	0	
в	0	
порт	0	
что	0	
касается	0	
хосписа	0	
поразузнайте	0	
про	0	
те	0	
что	0	
ближе	0	
к	0	
вам	0	
просто	0	
придите	0	
и	0	
попросите	0	
консультацию	0	
по	0	
реабилитации	0	
после	0	
химии	0	
мы	0	
вот	0	
2	0	
раза	0	
в	0	
подольский	0	
хоспис	0	
паллиативный	0	
центр	0	
